state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,recipient_type_source,determination_confidence,flag_reason,award_pool,budget_period,flow_type,hospital_benefiting,hospital_attribution,intermediary_name,amount_basis,round_amount,initiative,activity_type_raw,determination_basis,recipient_type_rule,source_archive_path,basis_type,verified_by,verified_basis
MI,53,Isabella Citizens for Health,76923,FQHC_OR_RHC,No,"MDHHS RHTP subrecipient, Transforming Rural Health Through Partnerships Initiative -- Collaborative Care Integration and Sustainability Fund. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,LOW,,Collaborative Care Integration and Sustainability Fund,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Transforming Rural Health Through Partnerships Initiative,Collaborative Care Integration and Sustainability Fund,"RECIPIENT TYPE VERIFIED (session 49): FQHC_OR_RHC. Basis (GENERAL_KNOWLEDGE, Claude, run by IN): Isabella Citizens for Health (Mt. Pleasant), an FQHC. [Org type from general knowledge; URL is the award source.] flow unchanged: the re-type does not cross §10.2's DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,GENERAL_KNOWLEDGE,"Claude, run by IN","Isabella Citizens for Health (Mt. Pleasant), an FQHC. [Org type from general knowledge; URL is the award source.]"
MI,54,"Lakeland Immediate Care Center, DBA Cassopolis Family Clinic Network",76923,FQHC_OR_RHC,No,"MDHHS RHTP subrecipient, Transforming Rural Health Through Partnerships Initiative -- Collaborative Care Integration and Sustainability Fund. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,LOW,,Collaborative Care Integration and Sustainability Fund,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Transforming Rural Health Through Partnerships Initiative,Collaborative Care Integration and Sustainability Fund,"RECIPIENT TYPE VERIFIED (session 49): FQHC_OR_RHC. Basis (GENERAL_KNOWLEDGE, Claude, run by IN): Cassopolis Family Clinic Network, an FQHC in Cass County. [Org type from general knowledge; URL is the award source.] flow unchanged: the re-type does not cross §10.2's DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,GENERAL_KNOWLEDGE,"Claude, run by IN","Cassopolis Family Clinic Network, an FQHC in Cass County. [Org type from general knowledge; URL is the award source.]"
MI,55,LMAS District Health Department,83333,LOCAL_GOVT_OR_PUBLIC_HEALTH,No,"MDHHS RHTP subrecipient, Transforming Rural Health Through Partnerships Initiative -- Collaborative Care Integration and Sustainability Fund. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,LOCAL_GOVT_OR_PUBLIC_HEALTH,HIGH,,Collaborative Care Integration and Sustainability Fund,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Transforming Rural Health Through Partnerships Initiative,Collaborative Care Integration and Sustainability Fund,"Recipient name rule: a health department, or a body named Public Health <place>: a local public health body. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,,,
MI,56,Menominee-Delta-Schoolcraft Community Action Agency,124794,NONPROFIT_CBO,No,"MDHHS RHTP subrecipient, Transforming Rural Health Through Partnerships Initiative -- Chronic Disease Collaborative Care Fund. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,LOW,,Chronic Disease Collaborative Care Fund,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Transforming Rural Health Through Partnerships Initiative,Chronic Disease Collaborative Care Fund,"RECIPIENT TYPE VERIFIED (session 49): NONPROFIT_CBO. Basis (GENERAL_KNOWLEDGE, Claude, run by IN): Community action agency for Menominee, Delta and Schoolcraft counties. [Org type from general knowledge; URL is the award source.] flow unchanged: the re-type does not cross §10.2's DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,GENERAL_KNOWLEDGE,"Claude, run by IN","Community action agency for Menominee, Delta and Schoolcraft counties. [Org type from general knowledge; URL is the award source.]"
MI,57,Michigan Center for Rural Health (MCRH),500000,NONPROFIT_CBO,No,"MDHHS RHTP subrecipient, Transforming Rural Health Through Partnerships Initiative -- Chronic Disease Collaborative Care Fund. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,LOW,,Chronic Disease Collaborative Care Fund,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Transforming Rural Health Through Partnerships Initiative,Chronic Disease Collaborative Care Fund,"RECIPIENT TYPE VERIFIED (session 49): NONPROFIT_CBO. Basis (GENERAL_KNOWLEDGE, IN): Non-profit state office of rural health, located at MSU but not an university entity flow unchanged: the re-type does not cross §10.2's DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,GENERAL_KNOWLEDGE,IN,"Non-profit state office of rural health, located at MSU but not an university entity"
MI,58,Michigan Center for Rural Health (MCRH),2625000,NONPROFIT_CBO,No,"MDHHS RHTP subrecipient, Transforming Rural Health Through Partnerships Initiative -- Collaborative Care Integration and Sustainability Fund. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,LOW,,Collaborative Care Integration and Sustainability Fund,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Transforming Rural Health Through Partnerships Initiative,Collaborative Care Integration and Sustainability Fund,"RECIPIENT TYPE VERIFIED (session 49): NONPROFIT_CBO. Basis (GENERAL_KNOWLEDGE, IN): Non-profit state office of rural health, located at MSU but not an university entity flow unchanged: the re-type does not cross §10.2's DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,GENERAL_KNOWLEDGE,IN,"Non-profit state office of rural health, located at MSU but not an university entity"
MI,59,Michigan Health and Hospital Association (MHA),2625000,NONPROFIT_CBO,Unclear,"MDHHS RHTP subrecipient, Transforming Rural Health Through Partnerships Initiative -- Collaborative Care Integration and Sustainability Fund. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,HOSPITAL_OR_SYSTEM,LOW,FLOW_UNRESOLVED_HOSPITAL_AFFILIATED,Collaborative Care Integration and Sustainability Fund,BP1,PASS_THROUGH_UNRESOLVED,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Transforming Rural Health Through Partnerships Initiative,Collaborative Care Integration and Sustainability Fund,"RECIPIENT TYPE VERIFIED (session 49): NONPROFIT_CBO. Basis (GENERAL_KNOWLEDGE, IN): State Hospital Association flow unchanged: the re-type does not cross §10.2's DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: Michigan's hospital trade association, not a hospital. The §8 name rule reaches the 'Hospital' token and would return HOSPITAL_OR_SYSTEM -> DIRECT -> Yes for $8,625,000 (Nevada's foundation trap, session 26). Typed HOSPITAL_AFFILIATED_ENTITY, which since session 19 no longer short-circuits to DIRECT and must read the source. §10.2 PASS_THROUGH_UNRESOLVED: the recipient is a hospital-affiliated entity -- hospital-governed, hospital-owned or a hospital association -- so it is not itself the hospital the DIRECT row tests for, and the source does not say what the money does. §0.4: a determination without a quotable sentence is not a determination, so this is Unclear rather than imputed in either direction, and it is never added to a hospital total.",PATTERN,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,GENERAL_KNOWLEDGE,IN,State Hospital Association
MI,60,Michigan Health Improvement Alliance (MiHIA),1500000,NONPROFIT_CBO,No,"MDHHS RHTP subrecipient, Transforming Rural Health Through Partnerships Initiative -- Chronic Disease Collaborative Care Fund. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,LOW,,Chronic Disease Collaborative Care Fund,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Transforming Rural Health Through Partnerships Initiative,Chronic Disease Collaborative Care Fund,"RECIPIENT TYPE VERIFIED (session 49): NONPROFIT_CBO. Basis (GENERAL_KNOWLEDGE, IN): 01(c)(3) public charity, EIN 45-2133862, NTEE E05 (Health). Founded in 2007, it is a collaborative of health systems, public health, universities, businesses, and social services working on population health across 14 mostly rural counties in central and eastern Michigan. flow unchanged: the re-type does not cross §10.2's DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,GENERAL_KNOWLEDGE,IN,"01(c)(3) public charity, EIN 45-2133862, NTEE E05 (Health). Founded in 2007, it is a collaborative of health systems, public health, universities, businesses, and social services working on population health across 14 mostly rural counties in central and eastern Michigan."
MI,61,Mid-Michigan Community Action Agency,247629,NONPROFIT_CBO,No,"MDHHS RHTP subrecipient, Transforming Rural Health Through Partnerships Initiative -- Chronic Disease Collaborative Care Fund. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,LOW,,Chronic Disease Collaborative Care Fund,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Transforming Rural Health Through Partnerships Initiative,Chronic Disease Collaborative Care Fund,"RECIPIENT TYPE VERIFIED (session 49): NONPROFIT_CBO. Basis (GENERAL_KNOWLEDGE, Claude, run by IN): Community action agency serving mid-Michigan counties. [Org type from general knowledge; URL is the award source.] flow unchanged: the re-type does not cross §10.2's DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,GENERAL_KNOWLEDGE,"Claude, run by IN",Community action agency serving mid-Michigan counties. [Org type from general knowledge; URL is the award source.]
MI,62,MidMichigan Community Health Services,83333,FQHC_OR_RHC,No,"MDHHS RHTP subrecipient, Transforming Rural Health Through Partnerships Initiative -- Collaborative Care Integration and Sustainability Fund. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,MEDIUM,,Collaborative Care Integration and Sustainability Fund,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Transforming Rural Health Through Partnerships Initiative,Collaborative Care Integration and Sustainability Fund,"RECIPIENT TYPE VERIFIED (session 49): FQHC_OR_RHC. Basis (ORG_WEBSITE, Claude, run by IN): FQHC based in Houghton Lake (legal name MidMichigan Health Services); independent community board, not the MyMichigan hospital system. https://npin.cdc.gov/organization/midmichigan-community-health-services flow unchanged: the re-type does not cross §10.2's DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,ORG_WEBSITE,"Claude, run by IN","FQHC based in Houghton Lake (legal name MidMichigan Health Services); independent community board, not the MyMichigan hospital system. https://npin.cdc.gov/organization/midmichigan-community-health-services"
