state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,region,row_in_region,award_pool,recipient_url,recipient_type_source,determination_confidence,flag_reason,budget_period,flow_type,hospital_benefiting,hospital_attribution,intermediary_name,determination_basis,amount_basis,basis_type,round_amount,announcement_date,source_archive_path
IN,52,City of Warsaw,,LOCAL_GOVT_OR_PUBLIC_HEALTH,No,"GROW Regional Grants, Region 2 ($20.7 Million Awarded to Region 2), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,2,26,GROW Regional Grants -- Region 2,https://www.warsaw.in.gov/,"TYPED (session 63, CLASSIFIER): The form is in the state's own string, and the shared classifier's name rule reads it. Classifier said LOCAL_GOVT_OR_PUBLIC_HEALTH/MEDIUM.",MEDIUM,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The form is in the state's own string, and the shared classifier's name rule reads it. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",STATE_SOURCE,20700000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,53,"Indiana Health Centers, Inc.",,FQHC_OR_RHC,No,"GROW Regional Grants, Region 2 ($20.7 Million Awarded to Region 2), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,2,27,GROW Regional Grants -- Region 2,https://indianahealthonline.org/,"TYPED (session 63, FEDERAL RECORD): EXACT federal record: CMS IN FQHC Enrollment carries this string as an ORGANIZATION NAME or DBA. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. EXACT federal record: CMS IN FQHC Enrollment carries this string as an ORGANIZATION NAME or DBA. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",ORG_WEBSITE,20700000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,54,Northeastern Center,,HOSPITAL_OR_SYSTEM,Yes,"GROW Regional Grants, Region 2 ($20.7 Million Awarded to Region 2), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,154050,,,,2,28,GROW Regional Grants -- Region 2,https://www.nec.org/,"TYPED (session 63, FEDERAL RECORD): EXACT federal record: CMS IN Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 154050. A COMMUNITY MENTAL HEALTH CENTRE CORPORATION HOLDING A PSYCHIATRIC HOSPITAL CCN: typed on the record, queued as IN_GROW_CMHC_HOLDS_HOSPITAL_CCN so a reader can subtract it. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount. EXACT federal record: CMS IN Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 154050. A COMMUNITY MENTAL HEALTH CENTRE CORPORATION HOLDING A PSYCHIATRIC HOSPITAL CCN: typed on the record, queued as IN_GROW_CMHC_HOLDS_HOSPITAL_CCN so a reader can subtract it. §0.3a: the recipient is a hospital whatever the activity.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",ORG_WEBSITE,20700000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,55,Wabash County YMCA,,NONPROFIT_CBO,No,"GROW Regional Grants, Region 2 ($20.7 Million Awarded to Region 2), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,2,29,GROW Regional Grants -- Region 2,https://www.ymca.org/locations/wabash-county-ymca,"TYPED (session 63, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",,20700000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,56,"Area IV Agency on Aging and Community Action Programs, Inc",,NONPROFIT_CBO,No,"GROW Regional Grants, Region 3 ($9.7 Million Awarded to Region 3), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,3,1,GROW Regional Grants -- Region 3,https://www.areaivagency.org/,"TYPED (session 63, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",,9700000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,57,Clinton County EMS,,EMS_OR_PSAP,No,"GROW Regional Grants, Region 3 ($9.7 Million Awarded to Region 3), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,3,2,GROW Regional Grants -- Region 3,https://clintoncoems.com/,"TYPED (session 63, CLASSIFIER): The form is in the state's own string, and the shared classifier's name rule reads it. Classifier said EMS_OR_PSAP/HIGH.",HIGH,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The form is in the state's own string, and the shared classifier's name rule reads it. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",STATE_SOURCE,9700000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,58,"Health Communities of Clinton County, Inc",,NONPROFIT_CBO,No,"GROW Regional Grants, Region 3 ($9.7 Million Awarded to Region 3), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,3,3,GROW Regional Grants -- Region 3,https://www.healthyclintoncounty.org/,"TYPED (session 63, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",,9700000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,59,"OPEN DOOR HEALTH CLINIC, INC.",,NONPROFIT_CBO,No,"GROW Regional Grants, Region 3 ($9.7 Million Awarded to Region 3), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,3,4,GROW Regional Grants -- Region 3,,"TYPED (session 63, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",,9700000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,60,"St. Vincent Williamsport Hospital, Inc.",,HOSPITAL_OR_SYSTEM,Yes,"GROW Regional Grants, Region 3 ($9.7 Million Awarded to Region 3), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,151307,,,,3,5,GROW Regional Grants -- Region 3,https://healthcare.ascension.org/locations/indiana/inasc/williamsport-ascension-st-vincent-williamsport,"TYPED (session 63, FEDERAL RECORD): EXACT federal record: CMS IN Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 151307; its provider-based RHCs enrol under the same name. Classifier said HOSPITAL_OR_SYSTEM/HIGH.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount. EXACT federal record: CMS IN Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 151307; its provider-based RHCs enrol under the same name. §0.3a: the recipient is a hospital whatever the activity.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",ORG_WEBSITE,9700000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,61,Benton County Emergency Ambulance Service,,EMS_OR_PSAP,No,"GROW Regional Grants, Region 3 ($9.7 Million Awarded to Region 3), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,3,6,GROW Regional Grants -- Region 3,https://www.bentoncounty.in.gov/department/ems,"TYPED (session 63, CLASSIFIER): The form is in the state's own string, and the shared classifier's name rule reads it. Classifier said EMS_OR_PSAP/HIGH.",HIGH,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The form is in the state's own string, and the shared classifier's name rule reads it. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",STATE_SOURCE,9700000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
