state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,recipient_type_source,determination_confidence,flag_reason,award_pool,budget_period,flow_type,hospital_benefiting,hospital_attribution,intermediary_name,determination_basis,amount_basis,ein,score,requested_amount,recommended_amount,approval_condition,county,round_amount,award_source,approval_date,source_archive_path
WY,67,William H. and Carrie Gottsche Foundation,135060,NONPROFIT_CBO,No,"Initiative 4.2 Clinically-Integrated Care Coordination. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY;RECIPIENT_TYPE_INFERRED,4.2 Clinically-Integrated Care Coordination,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,,,135060,,Park County,3218160,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,68,University of Wyoming Family Medicine,99960,UNIVERSITY_OR_AHC,No,"Initiative 4.2 Clinically-Integrated Care Coordination. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient name rule: name states a university or college.,HIGH,AMOUNT_PRELIMINARY,4.2 Clinically-Integrated Care Coordination,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: name states a university or college. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,,,99960,,Platte County,3218160,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,69,Sheridan Memorial Hospital,150660,HOSPITAL_OR_SYSTEM,Yes,"Initiative 4.2 Clinically-Integrated Care Coordination. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,MEDIUM,AMOUNT_PRELIMINARY,4.2 Clinically-Integrated Care Coordination,Budget Period 1 (2025-12-29 to 2026-10-30),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,,,150660,,Sheridan County,3218160,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,70,Community Strong LLC,84360,NONPROFIT_CBO,No,"Initiative 4.2 Clinically-Integrated Care Coordination. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY;RECIPIENT_TYPE_INFERRED,4.2 Clinically-Integrated Care Coordination,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,,,84360,,Sublette County,3218160,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,71,Community Strong LLC,158460,NONPROFIT_CBO,No,"Initiative 4.2 Clinically-Integrated Care Coordination. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY;RECIPIENT_TYPE_INFERRED,4.2 Clinically-Integrated Care Coordination,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,,,158460,,Sweetwater County,3218160,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,72,Community Strong LLC,82800,NONPROFIT_CBO,No,"Initiative 4.2 Clinically-Integrated Care Coordination. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY;RECIPIENT_TYPE_INFERRED,4.2 Clinically-Integrated Care Coordination,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,,,82800,,Teton County,3218160,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,73,Community Strong LLC,125700,NONPROFIT_CBO,No,"Initiative 4.2 Clinically-Integrated Care Coordination. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY;RECIPIENT_TYPE_INFERRED,4.2 Clinically-Integrated Care Coordination,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,,,125700,,Uinta County,3218160,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,74,William H. and Carrie Gottsche Foundation,96840,NONPROFIT_CBO,No,"Initiative 4.2 Clinically-Integrated Care Coordination. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY;RECIPIENT_TYPE_INFERRED,4.2 Clinically-Integrated Care Coordination,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,,,96840,,Washakie County,3218160,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,75,Community Strong LLC,92940,NONPROFIT_CBO,No,"Initiative 4.2 Clinically-Integrated Care Coordination. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY;RECIPIENT_TYPE_INFERRED,4.2 Clinically-Integrated Care Coordination,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,,,92940,,Weston County,3218160,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,76,Wyoming Innovation Partnership (WIP),35424820,NONPROFIT_CBO,Unclear,"Initiative 2.1 Workforce Education Individual Support. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Formal Meeting Minutes, August 11, 2026 (Initiatives 2.1 & 2.3), corroborated by the Award Approvals Budget Summary's own Notes column",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_TEXT,R/03aj_wy_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY;RECIPIENT_TYPE_INFERRED,2.1 Workforce Education Individual Support,Budget Period 1 (2025-12-29 to 2026-10-30),PASS_THROUGH_UNRESOLVED,,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 PASS_THROUGH_UNRESOLVED. WIP is a DESIGNATED PASS-THROUGH ADMINISTRATOR -- Wyoming's minutes call it the ""master fiscal agent"" -- and it has named no subrecipient. The eligible class is ""statewide individual and institutional workforce/nursing grants"": individuals and institutions, with no hospital named and no hospitals-only restriction. That is New Hampshire's FHC class (Unclear) and NOT Illinois's ICAHN class (Yes), so this row is in NEITHER bucket of the partition and $38,618,260 is hospital-bound on nobody's authority (§0.3).","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,,,35424820,,,35424820,MINUTES_MOTION,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_minutes_2026-08-11.pdf
WY,77,Wyoming Innovation Partnership (WIP),3193440,NONPROFIT_CBO,Unclear,"Initiative 2.3 Workforce Education Startup. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Formal Meeting Minutes, August 11, 2026 (Initiatives 2.1 & 2.3), corroborated by the Award Approvals Budget Summary's own Notes column",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_TEXT,R/03aj_wy_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY;RECIPIENT_TYPE_INFERRED,2.3 Workforce Education Startup,Budget Period 1 (2025-12-29 to 2026-10-30),PASS_THROUGH_UNRESOLVED,,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 PASS_THROUGH_UNRESOLVED. WIP is a DESIGNATED PASS-THROUGH ADMINISTRATOR -- Wyoming's minutes call it the ""master fiscal agent"" -- and it has named no subrecipient. The eligible class is ""statewide individual and institutional workforce/nursing grants"": individuals and institutions, with no hospital named and no hospitals-only restriction. That is New Hampshire's FHC class (Unclear) and NOT Illinois's ICAHN class (Yes), so this row is in NEITHER bucket of the partition and $38,618,260 is hospital-bound on nobody's authority (§0.3).","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,,,3193440,,,3193440,MINUTES_MOTION,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_minutes_2026-08-11.pdf
