state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,award_pool,site,activity_raw,recipient_type_source,determination_confidence,flag_reason,budget_period,flow_type,hospital_benefiting,hospital_attribution,intermediary_name,determination_basis,amount_basis,basis_type,round_amount,announcement_date,source_archive_path
NJ,86,Virtua Health Inc.,292524,HOSPITAL_OR_SYSTEM,Yes,"NJRHT first-round award, 2026-07-31. Doula Integration in Rural New Jersey.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,Doula Integration in Rural New Jersey,,"Expand access to culturally competent doula services for pregnant and postpartum individuals through the recruitment and training of a rural doula workforce, establishment of referral pathways with healthcare and community partners, and provision of continuous prenatal, labor, and postpartum support in rural Burlington and Atlantic Counties.","TYPED (session 61, HAND-READ): HAND-READ BRIDGE: CMS NJ Hospital Enrollment carries no record under 'Virtua Health Inc.'; it enrols Virtua's hospitals under four subsidiaries, every one named VIRTUA ... (Willingboro 310061, Our Lady of Lourdes 310029, West Jersey Health System 310022, Memorial Hospital Burlington County 310057). The parent of an enrolled hospital system is §8's HOSPITAL_OR_SYSTEM; the tie is a reading, so LOW and subtractable. Classifier said NONPROFIT_CBO/LOW.",LOW,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: HAND-READ BRIDGE: CMS NJ Hospital Enrollment carries no record under 'Virtua Health Inc.'; it enrols Virtua's hospitals under four subsidiaries, every one named VIRTUA ... (Willingboro 310061, Our Lady of Lourdes 310029, West Jersey Health System 310022, Memorial Hospital Burlington County 310057). The parent of an enrolled hospital system is §8's HOSPITAL_OR_SYSTEM; the tie is a reading, so LOW and subtractable. §0.3a: the recipient is a hospital whatever the activity.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",GENERAL_KNOWLEDGE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,87,"Visiting Nurse Association of Central Jersey, Community Health Center, Inc.",85484,FQHC_OR_RHC,No,"NJRHT first-round award, 2026-07-31. Doula Integration in Rural New Jersey.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,Doula Integration in Rural New Jersey,,"The Bridge to Birth Doula Program will implement Community Doula services through consistent, culturally responsive support that strengthens patient engagement, builds trust, and complements medical care.","TYPED (session 61, CLASSIFIER): The form is in the state's own string, and the shared classifier's name rule reads it. Classifier said FQHC_OR_RHC/MEDIUM.",MEDIUM,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: The form is in the state's own string, and the shared classifier's name rule reads it.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",STATE_SOURCE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,88,Atlantic Prevention Resources Inc.,130392,NONPROFIT_CBO,No,"NJRHT first-round award, 2026-07-31. Improving Chronic Disease Outcomes.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,Improving Chronic Disease Outcomes,,"Rural Pharmacy Medication Management Therapy Program supports medication management, tobacco cessation, and chronic disease prevention services not covered by medical insurance. This program targets medication adherence, polypharmacy, and tobacco use among uninsured and underinsured populations with or at risk for chronic conditions to delay disease progression and support overall well-being.","TYPED (session 61, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as NJ_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as NJ_RECIPIENT_FORM_NOT_STATED.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,89,"AtlantiCare Health Services, Inc.",146655,FQHC_OR_RHC,No,"NJRHT first-round award, 2026-07-31. Improving Chronic Disease Outcomes.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,Improving Chronic Disease Outcomes,,"The NJ Rural Southern Physical Activity and Nutrition (NJ R- SPAN) Program will support evidence-based physical activity, nutrition, and obesity prevention initiatives for rural communities by leveraging partnerships and resources from various sectors in Atlantic, Cumberland, Salem, Cape May counties.","TYPED (session 61, FEDERAL RECORD): EXACT federal record: CMS NJ FQHC Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCNs 311008/311009/311012/311014/311015/311017/311872/311949. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: EXACT federal record: CMS NJ FQHC Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCNs 311008/311009/311012/311014/311015/311017/311872/311949.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",ORG_WEBSITE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,90,"Community Health Care, Inc. DBA CompleteCare Health Network",322104,FQHC_OR_RHC,No,"NJRHT first-round award, 2026-07-31. Improving Chronic Disease Outcomes.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,Improving Chronic Disease Outcomes,,"The Rural Health Screening and Education improves access to preventive cancer screening, chronic disease self-management education, and care coordination for underserved rural residents of Cumberland and Cape May Counties through health education, screening activation, navigation, and referral services.","TYPED (session 61, FEDERAL RECORD): EXACT federal record: CMS NJ FQHC Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCNs 311016/311807/311860/311864/311888/311897/311905/311918/311930/311935/311941. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: EXACT federal record: CMS NJ FQHC Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCNs 311016/311807/311860/311864/311888/311897/311905/311918/311930/311935/311941.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",ORG_WEBSITE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,91,Cooper Health System,178711,HOSPITAL_OR_SYSTEM,Yes,"NJRHT first-round award, 2026-07-31. Improving Chronic Disease Outcomes.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,310014,,,,Improving Chronic Disease Outcomes,,"The Enhancing Rural Cancer Healthcare program aims to implement sustainable policy, systems, and environmental change approaches across the rural areas of 8 Regional Chronic Disease Coalitions to reduce the burden of cancer and other chronic and reproductive diseases through cancer education, outreach, referrals to appropriate screening services, and survivorship care services.","TYPED (session 61, FEDERAL RECORD): EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310014. Classifier said HOSPITAL_OR_SYSTEM/MEDIUM.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310014. §0.3a: the recipient is a hospital whatever the activity.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",ORG_WEBSITE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,92,Healthy People Worldwide DBA Mowana Care,89268,NONPROFIT_CBO,No,"NJRHT first-round award, 2026-07-31. Improving Chronic Disease Outcomes.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,Improving Chronic Disease Outcomes,,"The Umbrella Hub Organizations aims to reduce barriers and increase reimbursement for education on diabetes, cardiovascular, and other chronic diseases covered by public and private insurers.","TYPED (session 61, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as NJ_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as NJ_RECIPIENT_FORM_NOT_STATED.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,93,Hunterdon Medical Center,147117,HOSPITAL_OR_SYSTEM,Yes,"NJRHT first-round award, 2026-07-31. Improving Chronic Disease Outcomes.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,310005,,,,Improving Chronic Disease Outcomes,,"Enhance and expand early detection, prevention, and management of chronic diseases through coordinated screening and education initiatives encouraging proactive engagement in preventive care, healthier behaviors, and improvement in long- term health outcomes and to advance health equity among food- insecure and medically underserved rural residents by providing access to healthy foods through an integrated community-clinical model.","TYPED (session 61, FEDERAL RECORD): EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310005. Classifier said HOSPITAL_OR_SYSTEM/HIGH.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310005. §0.3a: the recipient is a hospital whatever the activity.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",ORG_WEBSITE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,94,Legacy Treatment Services,133296,NONPROFIT_CBO,No,"NJRHT first-round award, 2026-07-31. Improving Chronic Disease Outcomes.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,Improving Chronic Disease Outcomes,,"Improve health outcomes in rural communities through medication therapy management, tobacco cessation services, and chronic disease prevention and management that are not covered by medical insurance.","TYPED (session 61, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as NJ_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as NJ_RECIPIENT_FORM_NOT_STATED.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,95,National Kidney Foundation,177757,NONPROFIT_CBO,No,"NJRHT first-round award, 2026-07-31. Improving Chronic Disease Outcomes.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,Improving Chronic Disease Outcomes,,"Enhance and expand early detection, prevention, and management of chronic diseases through coordinated screening and education initiatives encouraging proactive engagement in preventive care, healthier behaviors, and improvement in long- term health outcomes among residents through home-based testing, patient-centered support services, and quality improvement initiatives.","TYPED (session 61, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as NJ_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as NJ_RECIPIENT_FORM_NOT_STATED.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,96,"New Jersey Innovation Institute, Inc.",197004,NONPROFIT_CBO,No,"NJRHT first-round award, 2026-07-31. Improving Chronic Disease Outcomes.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,Improving Chronic Disease Outcomes,,"The NJ Rural Southern Physical Activity and Nutrition (NJ R- SPAN) Program will support evidence-based physical activity, nutrition, and obesity prevention initiatives for rural communities by leveraging partnerships and resources from various sectors in Atlantic, Cumberland, Salem, Cape May counties.","TYPED (session 61, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as NJ_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as NJ_RECIPIENT_FORM_NOT_STATED.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,97,Rowan University School of Osteopathic Medicine,437838,UNIVERSITY_OR_AHC,No,"NJRHT first-round award, 2026-07-31. Improving Chronic Disease Outcomes.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,Improving Chronic Disease Outcomes,,"Increase hepatitis C diagnosis, linkage to care, treatment completion, and cure rates through the Rowan University School of Osteopathic Medicine Liver Health Mobile Unit Project among rural residents in Cumberland County.","TYPED (session 61, CLASSIFIER): The form is in the state's own string, and the shared classifier's name rule reads it. Classifier said UNIVERSITY_OR_AHC/HIGH.",HIGH,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: The form is in the state's own string, and the shared classifier's name rule reads it.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",STATE_SOURCE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,98,"Rutgers, The State University of NJ",277462,UNIVERSITY_OR_AHC,No,"NJRHT first-round award, 2026-07-31. Improving Chronic Disease Outcomes.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,Improving Chronic Disease Outcomes,,"Support evidence-based physical activity, nutrition, and obesity- prevention initiatives for rural communities by leveraging partnerships and resources. Reduce barriers and increase reimbursement for education on diabetes, cardiovascular, and other chronic diseases covered by public and private insurers.","TYPED (session 61, CLASSIFIER): The form is in the state's own string, and the shared classifier's name rule reads it. Classifier said UNIVERSITY_OR_AHC/HIGH.",HIGH,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: The form is in the state's own string, and the shared classifier's name rule reads it.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",STATE_SOURCE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,99,Salem County,67167,LOCAL_GOVT_OR_PUBLIC_HEALTH,No,"NJRHT first-round award, 2026-07-31. Improving Chronic Disease Outcomes.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,Improving Chronic Disease Outcomes,,"Increase the capacity of Salem County residents, particularly those living in rural and medically underserved communities, to prevent and manage chronic diseases through the implementation of accessible health monitoring technology, personalized education, and ongoing engagement strategies that support sustained behavior change.","TYPED (session 61, HAND-READ): A New Jersey county government; the form is in the state's own string. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,§10.2 NON_HOSPITAL: A New Jersey county government; the form is in the state's own string.,"Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",STATE_SOURCE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,100,Shore Memorial Hospital,45021,HOSPITAL_OR_SYSTEM,Yes,"NJRHT first-round award, 2026-07-31. Improving Chronic Disease Outcomes.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,310047,,,,Improving Chronic Disease Outcomes,,"The NJ Rural Southern Physical Activity and Nutrition (NJ R- SPAN) Program will support evidence-based physical activity, nutrition, and obesity prevention initiatives for rural communities by leveraging partnerships and resources from various sectors in Atlantic, Cumberland, Salem, Cape May counties.","TYPED (session 61, FEDERAL RECORD): EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310047. Classifier said HOSPITAL_OR_SYSTEM/HIGH.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310047. §0.3a: the recipient is a hospital whatever the activity.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",ORG_WEBSITE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,101,Statewide Parent Advocacy Network,710000,NONPROFIT_CBO,No,"NJRHT first-round award, 2026-07-31. Improving Chronic Disease Outcomes.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,Improving Chronic Disease Outcomes,,"Reduce risk factors associated with youth violence in rural communities, strengthen protective factors through positive youth development, and enhance family and community capacity to prevent youth violence through the Safe Communities: Youth Violence Prevention in Rural Communities initiative.","TYPED (session 61, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as NJ_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as NJ_RECIPIENT_FORM_NOT_STATED.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,102,Virtua Health Inc.,427709,HOSPITAL_OR_SYSTEM,Yes,"NJRHT first-round award, 2026-07-31. Improving Chronic Disease Outcomes.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,Improving Chronic Disease Outcomes,,"Support evidence-based physical activity, nutrition, and obesity- prevention initiatives. Improve health outcomes in rural communities through medication therapy management, tobacco cessation services, and chronic disease prevention and management. Implement sustainable policy, systems, and environmental change across eight Regional Chronic Disease Coalitions to reduce cancer and other chronic and reproductive disease burden.","TYPED (session 61, HAND-READ): HAND-READ BRIDGE: CMS NJ Hospital Enrollment carries no record under 'Virtua Health Inc.'; it enrols Virtua's hospitals under four subsidiaries, every one named VIRTUA ... (Willingboro 310061, Our Lady of Lourdes 310029, West Jersey Health System 310022, Memorial Hospital Burlington County 310057). The parent of an enrolled hospital system is §8's HOSPITAL_OR_SYSTEM; the tie is a reading, so LOW and subtractable. Classifier said NONPROFIT_CBO/LOW.",LOW,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: HAND-READ BRIDGE: CMS NJ Hospital Enrollment carries no record under 'Virtua Health Inc.'; it enrols Virtua's hospitals under four subsidiaries, every one named VIRTUA ... (Willingboro 310061, Our Lady of Lourdes 310029, West Jersey Health System 310022, Memorial Hospital Burlington County 310057). The parent of an enrolled hospital system is §8's HOSPITAL_OR_SYSTEM; the tie is a reading, so LOW and subtractable. §0.3a: the recipient is a hospital whatever the activity.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",GENERAL_KNOWLEDGE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,103,Zufall Health Center,154135,FQHC_OR_RHC,No,"NJRHT first-round award, 2026-07-31. Improving Chronic Disease Outcomes.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,Improving Chronic Disease Outcomes,,"Improve access to chronic disease prevention, screening, and self-management services for residents in rural Hunterdon, Sussex, and Warren Counties, to reduce risk factors and improve long-term health outcomes related to hypertension and diabetes through the Bridging Chronic Disease Care Gaps in Rural America program.","TYPED (session 61, FEDERAL RECORD): EXACT federal record: CMS NJ FQHC Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCNs 311004/311866/311891/311899/311900/311911/311912/311928/311948. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: EXACT federal record: CMS NJ FQHC Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCNs 311004/311866/311891/311899/311900/311911/311912/311928/311948.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",ORG_WEBSITE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
