state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,initiative,activity,awardee_legal_as_published,dba_as_published,facility_state,recipient_type_source,determination_confidence,flag_reason,award_pool,budget_period,flow_type,hospital_benefiting,hospital_attribution,intermediary_name,determination_basis,amount_basis,basis_type,round_amount,announcement_date,source_archive_path,page_row
VT,86,"Southwestern Vermont Medical Center, Inc.",535793.76,HOSPITAL_OR_SYSTEM,Yes,"Executed agreement, Primary Care: Mental Health and community support integration into primary care teams. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Primary Care,Mental Health and community support integration into primary care teams,"Southwestern Vermont Medical Center, Inc.",,VT,"TYPED (session 54): CMS Hospital Enrollment: SOUTHWESTERN VERMONT MEDICAL CENTER, INC, CCN 470012. Classifier said HOSPITAL_OR_SYSTEM/HIGH.",HIGH,,Primary Care,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: the recipient is a hospital (CMS Hospital Enrollment: SOUTHWESTERN VERMONT MEDICAL CENTER, INC, CCN 470012.) and AHS lists the agreement as EXECUTED. §0.3a judges the recipient, not the activity.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",ORG_WEBSITE,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,86
VT,87,"Jenna Tatro Memorial Fund, Inc. DBA Jenna’s Promise",122711.5,NONPROFIT_CBO,No,"Executed agreement, Primary Care: Expanding access to recovery housing for individuals with Substance Use Disorder (SUD) services. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Primary Care,Expanding access to recovery housing for individuals with Substance Use Disorder (SUD) services,"Jenna Tatro Memorial Fund, Inc.",Jenna’s Promise,,rhtp_classify_recipient_type() on the name: NONPROFIT_CBO/LOW.,LOW,RECIPIENT_TYPE_INFERRED,Primary Care,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,87
VT,88,"Recovery House, Inc.",200001.1,NONPROFIT_CBO,No,"Executed agreement, Primary Care: Expanding access to recovery housing for individuals with Substance Use Disorder (SUD) services. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Primary Care,Expanding access to recovery housing for individuals with Substance Use Disorder (SUD) services,"Recovery House, Inc.",,,rhtp_classify_recipient_type() on the name: NONPROFIT_CBO/LOW.,LOW,RECIPIENT_TYPE_INFERRED,Primary Care,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,88
VT,89,Turning Point Center of Bennington,200001.1,NONPROFIT_CBO,No,"Executed agreement, Primary Care: Expanding access to recovery housing for individuals with Substance Use Disorder (SUD) services. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Primary Care,Expanding access to recovery housing for individuals with Substance Use Disorder (SUD) services,Turning Point Center of Bennington,,,rhtp_classify_recipient_type() on the name: NONPROFIT_CBO/LOW.,LOW,RECIPIENT_TYPE_INFERRED,Primary Care,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,89
VT,90,"Common Ground Recovery, Inc.",296075.89,NONPROFIT_CBO,No,"Executed agreement, Primary Care: Expanding access to recovery housing for individuals with Substance Use Disorder (SUD) services. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Primary Care,Expanding access to recovery housing for individuals with Substance Use Disorder (SUD) services,"Common Ground Recovery, Inc.",,,rhtp_classify_recipient_type() on the name: NONPROFIT_CBO/LOW.,LOW,RECIPIENT_TYPE_INFERRED,Primary Care,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,90
VT,91,"Dismas of Vermont, Inc. (Dismas House)",394612.16,NONPROFIT_CBO,No,"Executed agreement, Primary Care: Expanding access to recovery housing for individuals with Substance Use Disorder (SUD) services. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Primary Care,Expanding access to recovery housing for individuals with Substance Use Disorder (SUD) services,"Dismas of Vermont, Inc. (Dismas House)",,,rhtp_classify_recipient_type() on the name: NONPROFIT_CBO/LOW.,LOW,RECIPIENT_TYPE_INFERRED,Primary Care,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,91
VT,92,Kingdom Wellness Collaborative Company DBA Ben’s House,870187.4,NONPROFIT_CBO,No,"Executed agreement, Primary Care: Expanding access to recovery housing for individuals with Substance Use Disorder (SUD) services. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Primary Care,Expanding access to recovery housing for individuals with Substance Use Disorder (SUD) services,Kingdom Wellness Collaborative Company,Ben’s House,,rhtp_classify_recipient_type() on the name: NONPROFIT_CBO/LOW.,LOW,RECIPIENT_TYPE_INFERRED,Primary Care,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,92
VT,93,"Turning Point Recovery Center of Springfield, Vermont, Inc.",220115.34,NONPROFIT_CBO,No,"Executed agreement, Primary Care: Expanding access to recovery housing for individuals with Substance Use Disorder (SUD) services. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Primary Care,Expanding access to recovery housing for individuals with Substance Use Disorder (SUD) services,"Turning Point Recovery Center of Springfield, Vermont, Inc.",,,rhtp_classify_recipient_type() on the name: NONPROFIT_CBO/LOW.,LOW,RECIPIENT_TYPE_INFERRED,Primary Care,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,93
VT,94,"United Way of Northwest Vermont, Inc.",194250.96,NONPROFIT_CBO,No,"Executed agreement, Primary Care: Expanding access to recovery housing for individuals with Substance Use Disorder (SUD) services. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Primary Care,Expanding access to recovery housing for individuals with Substance Use Disorder (SUD) services,"United Way of Northwest Vermont, Inc.",,,rhtp_classify_recipient_type() on the name: NONPROFIT_CBO/LOW.,LOW,RECIPIENT_TYPE_INFERRED,Primary Care,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,94
VT,95,"Vermont Alliances for Recovery Residences, Inc.",1801000,NONPROFIT_CBO,No,"Executed agreement, Primary Care: Expanding access to recovery housing for individuals with Substance Use Disorder (SUD) services. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Primary Care,Expanding access to recovery housing for individuals with Substance Use Disorder (SUD) services,"Vermont Alliances for Recovery Residences, Inc.",,,rhtp_classify_recipient_type() on the name: NONPROFIT_CBO/LOW.,LOW,RECIPIENT_TYPE_INFERRED,Primary Care,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,95
VT,96,"Vermont Foundation of Recovery, Inc.",3482543.12,NONPROFIT_CBO,No,"Executed agreement, Primary Care: Expanding access to recovery housing for individuals with Substance Use Disorder (SUD) services. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Primary Care,Expanding access to recovery housing for individuals with Substance Use Disorder (SUD) services,"Vermont Foundation of Recovery, Inc.",,,rhtp_classify_recipient_type() on the name: NONPROFIT_CBO/LOW.,LOW,RECIPIENT_TYPE_INFERRED,Primary Care,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,96
VT,97,Brattleboro Development Credit Corp,150389.72,NONPROFIT_CBO,No,"Executed agreement, Workforce Development: Expand access to Licensed Nursing Assistant (LNA) training programs. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Workforce Development,Expand access to Licensed Nursing Assistant (LNA) training programs,Brattleboro Development Credit Corp,,,rhtp_classify_recipient_type() on the name: NONPROFIT_CBO/LOW.,LOW,RECIPIENT_TYPE_INFERRED,Workforce Development,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,97
VT,98,Hartford Town School District,297314,SCHOOL_OR_DISTRICT,No,"Executed agreement, Workforce Development: Expand access to Licensed Nursing Assistant (LNA) training programs. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Workforce Development,Expand access to Licensed Nursing Assistant (LNA) training programs,Hartford Town School District,,,rhtp_classify_recipient_type() on the name: SCHOOL_OR_DISTRICT/HIGH.,HIGH,,Workforce Development,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,98
VT,99,Northeastern Vermont Regional Hospital,210371.21,HOSPITAL_OR_SYSTEM,Yes,"Executed agreement, Workforce Development: Expand access to Licensed Nursing Assistant (LNA) training programs. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Workforce Development,Expand access to Licensed Nursing Assistant (LNA) training programs,Northeastern Vermont Regional Hospital,,VT,"TYPED (session 54): CMS Hospital Enrollment: NORTHEASTERN VERMONT REGIONAL HOSPITAL INC dba NVRH, CCN 471303 (CAH). Classifier said HOSPITAL_OR_SYSTEM/HIGH.",HIGH,,Workforce Development,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: the recipient is a hospital (CMS Hospital Enrollment: NORTHEASTERN VERMONT REGIONAL HOSPITAL INC dba NVRH, CCN 471303 (CAH).) and AHS lists the agreement as EXECUTED. §0.3a judges the recipient, not the activity.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",ORG_WEBSITE,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,99
VT,100,Vermont State Colleges,790450.54,UNIVERSITY_OR_AHC,No,"Executed agreement, Workforce Development: Expand access to Licensed Nursing Assistant (LNA) training programs. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Workforce Development,Expand access to Licensed Nursing Assistant (LNA) training programs,Vermont State Colleges,,VT,TYPED (session 54): The Vermont State Colleges system (public higher education). Classifier said NONPROFIT_CBO/LOW.,LOW,,Workforce Development,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",GENERAL_KNOWLEDGE,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,100
VT,101,Maple Mountain Vermont,571907.35,NONPROFIT_CBO,No,"Executed agreement, Workforce Development: Establish the Maple Mountain Consortium Family Medicine Residency Program. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Workforce Development,Establish the Maple Mountain Consortium Family Medicine Residency Program,Maple Mountain Vermont,,,rhtp_classify_recipient_type() on the name: NONPROFIT_CBO/LOW.,LOW,RECIPIENT_TYPE_INFERRED,Workforce Development,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,101
VT,102,"Little Rivers Health Care, Inc.",90340,FQHC_OR_RHC,No,"Executed agreement, Workforce Development: Expand pharmacists’ scope to include test-to-treat in more scenarios. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Workforce Development,Expand pharmacists’ scope to include test-to-treat in more scenarios,"Little Rivers Health Care, Inc.",,VT,"TYPED (session 54): CMS FQHC Enrollment: LITTLE RIVERS HEALTH CARE, INC. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Workforce Development,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",ORG_WEBSITE,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,102
VT,103,KPH Healthcare Services Inc. DBA Kinney Drugs,8649920,OTHER,No,"Executed agreement, Workforce Development: Expand pharmacists’ scope to include test-to-treat in more scenarios. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Workforce Development,Expand pharmacists’ scope to include test-to-treat in more scenarios,KPH Healthcare Services Inc.,Kinney Drugs,VT,"TYPED (session 54): RETAIL PHARMACY CHAIN (dba Kinney Drugs), by general knowledge; funded to expand pharmacists' test-to-treat scope. Classifier said NONPROFIT_CBO/LOW.",LOW,,Workforce Development,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Determined form: RETAIL PHARMACY CHAIN (dba Kinney Drugs), by general knowledge; funded to expand pharmacists' test-to-treat scope.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",GENERAL_KNOWLEDGE,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,103
VT,104,Vermont Student Assistance Corporation,9059785,OTHER,No,"Executed agreement, Workforce Development: Health care workforce conditional financial assistance program. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Workforce Development,Health care workforce conditional financial assistance program,Vermont Student Assistance Corporation,,VT,"TYPED (session 54): STATE STUDENT-AID CORPORATION (a public nonprofit created by statute), administering conditional financial assistance to health-care students. Classifier said NONPROFIT_CBO/LOW.",LOW,,Workforce Development,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Determined form: STATE STUDENT-AID CORPORATION (a public nonprofit created by statute), administering conditional financial assistance to health-care students.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",GENERAL_KNOWLEDGE,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,104
VT,105,"Northern Counties Health Care, Inc. DBA Caledonia Home Health Care and Hospice",408400.02,FQHC_OR_RHC,No,"Executed agreement, Workforce Development: Health care professions mentorship program. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Workforce Development,Health care professions mentorship program,"Northern Counties Health Care, Inc.",Caledonia Home Health Care and Hospice,VT,"TYPED (session 54): CMS FQHC Enrollment: NORTHERN COUNTIES HEALTH CARE INC. This row's DBA is its home-health division (Caledonia Home Health Care and Hospice, CMS HHA 477010); the LEGAL recipient is the FQHC. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Workforce Development,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",ORG_WEBSITE,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,105
VT,106,"Central Vermont Home Health & Hospice, Inc.",366841.44,OTHER,No,"Executed agreement, Workforce Development: Health care professions mentorship program. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Workforce Development,Health care professions mentorship program,"Central Vermont Home Health & Hospice, Inc.",,VT,"TYPED (session 54): HOME HEALTH AGENCY. CMS HHA Enrollment: CENTRAL VERMONT HOME HEALTH & HOSPICE, INC, CCN 477003. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Workforce Development,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Determined form: HOME HEALTH AGENCY. CMS HHA Enrollment: CENTRAL VERMONT HOME HEALTH & HOSPICE, INC, CCN 477003.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",ORG_WEBSITE,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,106
VT,107,"Dartmouth Health Home Care, Inc.",1101645,OTHER,No,"Executed agreement, Workforce Development: Health care professions mentorship program. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Workforce Development,Health care professions mentorship program,"Dartmouth Health Home Care, Inc. *",,NH,"TYPED (session 54): HOME HEALTH AGENCY, by general knowledge (Dartmouth Health's home-care arm, New Hampshire-based; starred on the page as funding for Vermont patients). Not in CMS's VT HHA file under this name -- LOW. Classifier said NONPROFIT_CBO/LOW.",LOW,,Workforce Development,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Determined form: HOME HEALTH AGENCY, by general knowledge (Dartmouth Health's home-care arm, New Hampshire-based; starred on the page as funding for Vermont patients). Not in CMS's VT HHA file under this name -- LOW.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",GENERAL_KNOWLEDGE,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,107
VT,108,Lamoille Home Health & Hospice,372430.42,OTHER,No,"Executed agreement, Workforce Development: Health care professions mentorship program. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Workforce Development,Health care professions mentorship program,Lamoille Home Health & Hospice,,VT,"TYPED (session 54): HOME HEALTH AGENCY. CMS HHA Enrollment: LAMOILLE HOME HEALTH AGENCY, INC. dba LAMOILLE HOME HEALTH & HOSPICE, CCN 477015. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Workforce Development,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Determined form: HOME HEALTH AGENCY. CMS HHA Enrollment: LAMOILLE HOME HEALTH AGENCY, INC. dba LAMOILLE HOME HEALTH & HOSPICE, CCN 477015.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",ORG_WEBSITE,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,108
